"sim_id" "eir" "access" "season" "seed" "model" "age" "nTreatments1" "nHost" "nPatent" "nUncomp" "nSevere" "expectedDirectDeaths" "expectedSevere" "expectedIndirectDeaths" "age_prev" "prevalence_2to10"
"e20a44z1s03m0000GA" 12 0.44 1 3 "0000GA" 60 3485 24915 165953 13105 5 1.102936 6.704233 1.2329724 0.555063883871831 0.419921630781418
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 0.25 590 1305.75 1141 1702 63 6.510719 74.00329 18.27244 0.072818941859723 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 0.75 860 699.833333333333 1617 1925 57 4.6965555 58.81842 13.33913 0.192545844248631 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 1.5 1906 1238.5 2980 3681 88 7.890115 98.77608 15.75211 0.200511371282465 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 3.5 6447 3482.33333333333 10508 12310 227 15.54165 223.888 25.06969 0.2514597492103 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 7.5 8505 5590.5 26345 19835 118 8.230571 113.91142 15.64658 0.392704886265391 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 12.5 4844 5342.91666666667 34245 13994 23 2.714589 26.61318 5.103274 0.534118381034079 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 17.5 2642 4970.41666666667 34413 8610 6 0.884118 9.010156 2.015287 0.576963701902926 0.321919304935083
"e20a44z1s03m0000GP" 12 0.44 1 3 "0000GP" 60 7337 24588.6666666667 159186 21679 3 0.604492 12.411746 2.975979 0.539496516010086 0.321919304935083
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 0.25 628 1302 1658 1782 70 6.824483 73.73532 17.66554 0.106118791602663 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 0.75 901 695.083333333333 1833 1876 38 3.4366417 55.1356 10.513603 0.219757822803021 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 1.5 1875 1237.83333333333 3304 3489 129 9.683015 112.35531 12.018727 0.222431668237512 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 3.5 5668 3556.41666666667 13215 10983 211 13.462789 233.5539 16.53461 0.309651568760691 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 7.5 7333 5683 32069 16958 97 6.645153 127.99891 9.925543 0.470247521848789 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 12.5 3996 5415 38368 12357 32 4.119084 30.00979 3.324029 0.590458602646968 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 17.5 2082 5019.08333333333 37659 7369 5 0.718121 7.440917 1.1549754 0.625263577346461 0.386455451586358
"e20a44z1s03m0000GPSG" 12 0.44 1 3 "0000GPSG" 60 4194 24853.75 165906 15039 6 0.891697 6.519027 1.303333 0.55627420409395 0.386455451586358
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 0.25 392 1319.66666666667 2001 1258 52 6.398729 52.83256 10.450212 0.126357666077292 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 0.75 775 703.666666666667 2209 1693 71 8.048658 59.35912 10.234775 0.261605873993368 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 1.5 1693 1252.91666666667 3738 3383 86 9.041744 95.60757 11.945242 0.248619886930495 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 3.5 4932 3620.16666666667 14816 10347 166 13.10669 153.9174 16.08379 0.341052437733069 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 7.5 5938 5804.66666666667 34195 15372 73 5.91604 82.58878 9.192774 0.490912484208108 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 12.5 3419 5463.5 39145 10966 29 4.719015 22.66591 3.084861 0.597068423782069 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 17.5 1785 5044 38178 6606 11 1.98561 6.969553 1.1178804 0.630749405233941 0.411676947922855
"e20a44z1s04m0000GA" 12 0.44 1 4 "0000GA" 60 3633 24901.9166666667 165274 13538 11 2.037576 7.018659 1.2893608 0.55308326333649 0.411676947922855
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 0.25 581 1304.33333333333 1306 1807 75 7.7492 78.40516 19.30214 0.0834398159979555 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 0.75 907 694.833333333333 1556 1949 63 5.633923 58.15533 13.050282 0.186615495322619 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 1.5 1983 1235 2912 3786 117 9.193549 98.75999 16.06776 0.196491228070175 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 3.5 6429 3487.75 10120 12123 213 14.203153 222.9679 24.86106 0.241798676319499 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 7.5 8610 5575.08333333333 26028 20006 119 8.588404 118.31442 15.95363 0.389052480530934 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 12.5 4847 5341.83333333333 33773 13977 32 4.054407 26.65564 5.069797 0.52686343639824 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 17.5 2649 4967.83333333333 34644 8550 3 0.442932 8.87412 1.976022 0.581138658704331 0.316085457815127
"e20a44z1s04m0000GP" 12 0.44 1 4 "0000GP" 60 7360 24588 157017 21614 16 2.469814 12.308138 2.947346 0.53215999674638 0.316085457815127
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 0.25 588 1305.91666666667 1621 1748 71 6.956755 70.2492 16.83084 0.103439474187991 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 0.75 839 699.75 1743 1800 45 4.396922 53.10166 10.336099 0.20757413361915 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 1.5 1772 1248.66666666667 3238 3396 105 8.11334 105.75602 11.639211 0.216097170315003 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 3.5 5769 3545.66666666667 12808 11040 238 15.271213 243.3817 16.81488 0.301024725016452 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 7.5 7142 5699.33333333333 31159 16773 109 7.4743 129.5488 9.87192 0.45559422154638 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 12.5 4050 5409.41666666667 37718 12253 25 2.996143 30.13717 3.316611 0.581054642367477 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 17.5 2178 5009.75 36907 7625 8 1.146793 8.056737 1.2280265 0.613919523595655 0.374871180766265
"e20a44z1s04m0000GPSG" 12 0.44 1 4 "0000GPSG" 60 3958 24875.0833333333 166917 14754 5 0.735434 6.369001 1.275499 0.55918405633482 0.374871180766265
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 0.25 441 1317.33333333333 2012 1327 45 5.904783 56.57121 11.218703 0.127277327935223 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 0.75 788 703.25 2115 1690 55 6.201991 59.59835 10.201355 0.2506221116246 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 1.5 1687 1255 3992 3413 77 7.645656 97.75827 12.322819 0.265073041168659 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 3.5 4874 3623.91666666667 15439 10528 135 11.53367 157.8305 16.38922 0.355025639846391 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 7.5 6035 5796.91666666667 34102 15077 95 8.283148 81.69438 9.040597 0.490231876141052 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 12.5 3284 5474.08333333333 39331 10695 24 3.849667 22.07712 2.999887 0.598745604286867 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 17.5 1873 5034.75 37509 6627 5 0.899812 7.060382 1.1411553 0.620835195392025 0.417866394768918
"e20a44z1s05m0000GA" 12 0.44 1 5 "0000GA" 60 3615 24904.4166666667 163964 13536 7 1.31162 6.911981 1.268906 0.548644316771122 0.417866394768918
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 0.25 605 1305.08333333333 1206 1755 61 6.45876 76.64358 18.89552 0.0770065768469446 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 0.75 844 700.833333333333 1602 1853 49 4.3051728 55.33993 12.518173 0.190487514863258 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 1.5 1976 1231.16666666667 3077 3803 97 7.802503 103.14824 16.30564 0.208271287396778 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 3.5 6518 3481.16666666667 9987 12108 203 13.142207 218.6361 24.47646 0.239072150141236 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 7.5 8559 5581.75 26026 19873 117 8.408456 114.88425 15.71621 0.388557949269196 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 12.5 4662 5359.16666666667 34158 13861 34 4.214612 25.91161 4.937928 0.531146011506764 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 17.5 2572 4976.75 35220 8316 7 1.181486 8.582808 1.917252 0.589742301702919 0.316448905620188
"e20a44z1s05m0000GP" 12 0.44 1 5 "0000GP" 60 7252 24595.0833333333 158760 21292 9 1.40427 12.13218 2.907149 0.537912387638451 0.316448905620188
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 0.25 604 1304.75 1639 1738 72 6.573208 73.02489 17.43553 0.104681612058504 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 0.75 900 694.166666666667 1789 1813 58 5.748756 55.02571 10.706417 0.214765906362545 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 1.5 1883 1237.66666666667 3174 3495 95 7.745063 109.26683 12.055221 0.213708591435497 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 3.5 5611 3556.16666666667 13064 11085 255 16.253142 246.9333 16.91547 0.306134883066973 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 7.5 7283 5686.58333333333 31565 17055 129 8.657068 131.7528 10.018655 0.462565395155263 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 12.5 3950 5417.5 38842 12134 23 3.272991 29.1647 3.249596 0.597477311182895 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 17.5 2156 5010.66666666667 37883 7515 9 1.291735 7.82256 1.1937097 0.630039249600852 0.380095776418457
"e20a44z1s05m0000GPSG" 12 0.44 1 5 "0000GPSG" 60 3841 24885.5833333333 166938 14508 5 0.897713 6.109223 1.2286125 0.559018441065275 0.380095776418457
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 0.25 405 1319.83333333333 2064 1283 39 5.350787 54.07683 10.71278 0.130319484783432 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 0.75 798 703.25 2130 1637 62 7.26735 58.01393 9.992701 0.252399573409172 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 1.5 1704 1254.41666666667 3811 3286 62 6.066708 91.4428 11.627024 0.253172125157776 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 3.5 4823 3627.91666666667 14638 10261 135 11.61959 150.3018 15.97577 0.336235213046974 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 7.5 6047 5793.5 33722 15295 91 8.00995 82.98573 9.15948 0.485055090474958 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 12.5 3503 5456.91666666667 38999 11006 15 2.34241 23.08789 3.123178 0.595559152757204 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 17.5 1860 5035.16666666667 37355 6738 7 1.259939 7.195471 1.1556076 0.618235079937771 0.407232016749516
"e20a44z1s06m0000GA" 12 0.44 1 6 "0000GA" 60 3710 24895.5833333333 163568 13702 11 2.031372 7.108724 1.302623 0.547513447833786 0.407232016749516
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 0.25 589 1303.66666666667 1178 1742 79 7.863192 77.00843 18.96691 0.0753004346714395 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 0.75 870 697.166666666667 1570 1866 60 5.875828 55.47608 12.500779 0.187664355725556 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 1.5 1982 1230.91666666667 2741 3674 95 7.63102 98.32149 15.71072 0.185566312368831 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 3.5 6492 3487.25 10115 12338 220 14.531058 228.4042 25.23082 0.241713862403518 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 7.5 8644 5569.16666666667 25749 19504 112 7.593474 113.62877 15.56169 0.385291036959449 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 12.5 4678 5358.66666666667 34132 13844 31 4.318026 26.01212 4.973395 0.530791241602389 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 17.5 2565 4976.25 35071 8424 4 0.59173 8.788192 1.958663 0.58730637193335 0.312724034534781
"e20a44z1s06m0000GP" 12 0.44 1 6 "0000GP" 60 7607 24564.4166666667 155557 22155 9 1.38645 12.71548 3.047973 0.527717938888568 0.312724034534781
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 0.25 607 1303.5 1686 1699 79 7.537779 71.20577 16.9974 0.107786728039893 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 0.75 871 696.833333333333 1822 1796 64 5.23195 53.8889 10.401314 0.21789045682851 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 1.5 1832 1243.41666666667 3408 3453 107 8.834859 105.12664 11.68889 0.228402922056162 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 3.5 5775 3542.58333333333 12915 11172 204 13.203523 245.2094 16.98801 0.303803721389758 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 7.5 7246 5694.08333333333 31510 16857 126 8.532903 130.686 9.879653 0.461151194953826 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 12.5 4151 5400.66666666667 37868 12405 33 3.954584 30.19156 3.337975 0.584310578940871 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 17.5 2057 5018.75 37657 7366 12 1.72299 7.837182 1.1835439 0.625271897052719 0.380352018066533
"e20a44z1s06m0000GPSG" 12 0.44 1 6 "0000GPSG" 60 4063 24865.75 166403 14992 13 1.945439 6.437021 1.288666 0.557671361879962 0.380352018066533
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 0.25 386 1320.58333333333 2120 1311 59 6.890993 57.39415 11.382528 0.133779264214047 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 0.75 767 705 2182 1640 61 6.891238 57.71757 9.942303 0.257919621749409 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 1.5 1722 1254 4097 3422 84 8.966259 93.92049 12.052264 0.272262094630516 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 3.5 4900 3618.75 15284 10386 152 12.389051 149.6582 15.93691 0.351963154864709 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 7.5 5968 5801.66666666667 34600 15366 89 7.975559 82.28399 9.153249 0.496983625395001 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 12.5 3391 5464.33333333333 39292 10835 16 2.561476 21.93972 3.015099 0.599219178917831 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 17.5 1817 5040.41666666667 38175 6705 8 1.442165 7.149957 1.1591928 0.631148218566587 0.421418836171137
"e20a44z1s07m0000GA" 12 0.44 1 7 "0000GA" 60 3433 24917.8333333333 166006 13252 8 1.485115 6.692548 1.2312466 0.555178018420542 0.421418836171137
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 0.25 547 1308 1303 1849 72 7.2533319 78.11998 19.33297 0.0830147808358817 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 0.75 891 697 1580 1880 49 4.7335301 57.00137 12.904421 0.188904830224773 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 1.5 1943 1237.91666666667 2933 3774 81 6.69158 100.68803 16.06487 0.197441938741165 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 3.5 6514 3480.16666666667 10329 12285 235 15.450082 224.23 24.98499 0.247330108711269 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 7.5 8598 5578.5 25984 19820 104 7.307151 112.89086 15.57554 0.388156911953632 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 12.5 4631 5361.25 34609 13915 27 3.59162 25.9293 4.962383 0.537949794046786 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 17.5 2610 4972.58333333333 34709 8321 8 1.180532 8.68617 1.938297 0.581672839402725 0.317631813557365
"e20a44z1s07m0000GP" 12 0.44 1 7 "0000GP" 60 7241 24595.6666666667 158801 21099 16 2.450295 12.115617 2.900642 0.538038543374849 0.317631813557365
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 0.25 613 1303.41666666667 1589 1704 69 7.052854 70.82482 16.93272 0.101591969822901 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 0.75 888 695.333333333333 1789 1841 60 5.362926 57.19525 10.875448 0.214405560882071 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 1.5 1948 1231.83333333333 3361 3676 121 9.505686 114.91651 12.436896 0.227371127046408 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 3.5 5780 3544.66666666667 13263 11238 221 14.383931 242.8125 17.04981 0.311806469813805 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 7.5 7271 5688 32023 17045 104 6.860882 128.648 10.013347 0.469160220346929 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 12.5 4095 5404.91666666667 38257 12158 36 4.533421 29.05244 3.242398 0.589848748824373 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 17.5 2213 5007.25 37667 7620 9 1.148443 8.067001 1.2311748 0.626874365503354 0.387398623111066
"e20a44z1s07m0000GPSG" 12 0.44 1 7 "0000GPSG" 60 4098 24863.3333333333 166619 14757 9 1.32828 6.28326 1.259675 0.558449524064888 0.387398623111066
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 0.25 412 1317.91666666667 2055 1303 62 7.48542 57.09663 11.319654 0.129939930445779 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 0.75 833 701.416666666667 2244 1736 43 4.650366 62.59215 10.699903 0.266603302839492 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 1.5 1711 1250.83333333333 3745 3244 110 11.456054 89.99419 11.347347 0.249500333111259 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 3.5 4931 3618 14863 10572 160 13.340184 153.272 16.21175 0.342339229777041 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 7.5 6112 5790 34001 15523 79 6.843225 85.4479 9.439407 0.489363845710996 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 12.5 3279 5474.5 39607 10759 24 4.003571 22.18606 3.020933 0.602901330410692 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 17.5 1750 5045 37298 6587 6 1.07932 6.923384 1.1151801 0.61608853650479 0.411310780953706
"e20a44z1s08m0000GA" 12 0.44 1 8 "0000GA" 60 3737 24893.8333333333 164586 13576 7 1.286243 7.046613 1.295116 0.550959742372609 0.411310780953706
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 0.25 573 1305.25 1262 1771 83 8.632325 75.19117 18.51183 0.0805720487773734 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 0.75 859 696.916666666667 1614 1856 51 4.7061191 55.49656 12.495303 0.192992945115389 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 1.5 1951 1234.91666666667 2884 3673 83 6.944252 99.97429 15.71941 0.194615021256495 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 3.5 6428 3491 10224 12052 193 12.586282 216.993 24.39413 0.24405614437124 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 7.5 8487 5586.66666666667 25731 19467 97 6.898324 113.26785 15.30621 0.383815632458234 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 12.5 4634 5360.58333333333 34231 13850 24 3.072762 25.83532 4.934844 0.532140469787181 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 17.5 2574 4975.16666666667 34716 8450 10 1.475385 8.875075 1.981409 0.581488057351513 0.313846948540341
"e20a44z1s08m0000GP" 12 0.44 1 8 "0000GP" 60 7194 24598.6666666667 157452 21492 8 1.360532 12.21617 2.926754 0.533402894465825 0.313846948540341
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 0.25 622 1301.91666666667 1645 1734 78 7.865564 73.30361 17.51933 0.105293477565128 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 0.75 852 699.166666666667 1770 1759 61 5.095835 53.027 10.2447 0.210965435041716 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 1.5 1911 1238.41666666667 3319 3567 118 9.527671 113.54561 12.166998 0.223336249242985 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 3.5 5664 3551.5 12695 10947 214 13.779811 231.073 16.41307 0.297878830541086 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 7.5 7142 5696.41666666667 31959 16854 142 9.512339 130.6074 9.895311 0.467530757640037 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 12.5 4015 5414.91666666667 38352 12021 30 3.755878 29.05623 3.2229 0.59022145616276 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 17.5 2107 5015.58333333333 37591 7453 9 1.291739 7.743676 1.1840921 0.62457008988652 0.38123774287856
"e20a44z1s08m0000GPSG" 12 0.44 1 8 "0000GPSG" 60 4027 24869.4166666667 166603 14675 5 0.739885 6.320982 1.2708709 0.558259307784327 0.38123774287856
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 0.25 390 1320.25 2123 1337 56 6.954477 56.96455 11.288429 0.134002398535631 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 0.75 786 705.5 2329 1694 43 5.234724 59.48087 10.261989 0.275100401606426 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 1.5 1685 1255.66666666667 4038 3376 90 8.770045 92.64044 11.755583 0.267985134058933 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 3.5 4773 3633.16666666667 15272 10335 137 11.953945 150.8244 15.97085 0.350291297765953 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 7.5 6096 5789.83333333333 34047 15500 94 8.282476 83.56792 9.305826 0.49004001266588 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 12.5 3302 5472.33333333333 39461 10784 19 3.085586 21.84076 2.987525 0.600916732655175 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 17.5 1792 5041.41666666667 38172 6586 6 1.081855 6.876278 1.1205043 0.63097343669934 0.41638431579145
"e20a44z1s09m0000GA" 12 0.44 1 9 "0000GA" 60 3514 24911.3333333333 164666 13301 3 0.547436 6.907008 1.268689 0.55084031364573 0.41638431579145
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 0.25 552 1307.75 1287 1723 79 8.230671 73.99371 18.20276 0.0820110877461288 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 0.75 804 700.5 1583 1849 60 5.996917 55.5492 12.52942 0.188317868189389 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 1.5 1961 1233.33333333333 2846 3824 92 7.412078 99.88506 16.13381 0.192297297297297 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 3.5 6519 3487.16666666667 10092 12160 215 14.625575 221.6085 24.5935 0.241170004301486 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 7.5 8588 5577 26126 19620 93 6.740642 113.09877 15.37741 0.390383121152352 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 12.5 4694 5355.91666666667 34762 14048 27 3.537319 26.24025 5.037262 0.54086602044468 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 17.5 2707 4963.83333333333 34391 8563 4 0.590279 8.954672 2.003311 0.577359567538529 0.316126067758203
"e20a44z1s09m0000GP" 12 0.44 1 9 "0000GP" 60 7346 24585 157972 21621 10 1.532919 12.33052 2.956001 0.535462002576097 0.316126067758203
"e20a44z1s09m0000GPSG" 12 0.44 1 9 "0000GPSG" 0.25 601 1304.33333333333 1722 1734 79 7.487617 72.5292 17.33381 0.110017889087657 0.376432138224743
